1515.148561
1374.787025
1316.229649
1272.922503
1239.174010
1218.093513
1181.601172
1173.470459
1168.719179
1163.530659
1151.262173
1138.206431
1128.621155
1119.755275
1126.356891
1133.361666
1107.447605
1111.824653
1097.994078
1108.028083
1096.807151
1081.150370
1100.337655
1107.630129
1095.307173
