548.982440
516.340883
500.707628
493.363761
475.316199
479.397605
479.345072
476.105145
466.257879
484.024829
470.508877
476.273146
478.737483
479.684541
480.849580
479.142594
466.870453
470.831004
475.256135
471.581436
485.746028
474.495774
461.528033
468.402139
470.091515
